Year_of_release,Videos_created,track_name,artist_name,artist_pop,album,track_pop,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,time_signature.2,duration_ms.2,time_signature.1,duration_ms.1
2020,97.8K videos,Pocketful of Sunshine,Natasha Bedingfield,64,Pocketful Of Sunshine,69,0.721,0.88,-3.896,0,9,0.0454,0.191,0,0.0769,0.655,110.021,4,202907,4,202907,4,202907
2020,104.4K videos,Always Forever,Cults,68,Static,80,0.174,0.742,-5.93,1,8,0.0485,0.00181,0.281,0.198,0.36,163.378,4,223747,4,223747,4,223747
2020,106 videos,Party Party Party (feat. Chris Brown & Dej Loaf),DJ Carisma,30,Party Party Party (feat. Chris Brown & Dej Loaf),47,0.601,0.602,-5.763,1,7,0.183,0.00376,3.34E-05,0.318,0.564,94.919,4,191340,4,191340,4,191340
2020,389.2K videos,Interior Crocodile Alligator,Chip Tha Ripper,45,Interior Crocodile Alligator,45,0.742,0.727,-6.914,1,1,0.487,0.0136,0,0.259,0.774,178.401,4,110253,4,110253,4,110253
2020,1.2M videos,One Wish,Ray J,55,Raydiation,63,0.525,0.652,-7.042,0,5,0.28,0.278,0,0.339,0.602,127.673,4,337640,4,337640,4,337640
2020,844 videos,Baby I'm Yours,Breakbot,57,By Your Side,69,0.829,0.792,-3.755,0,2,0.0668,0.726,5.83E-06,0.122,0.758,118.05,4,215507,4,215507,4,215507
2020,541 videos,Cha Cha,Freddie Dredd,72,Cha Cha,69,0.792,0.698,-6.364,1,1,0.172,0.489,0.0788,0.127,0.751,129.971,4,173938,4,173938,4,173938
2020,1.9M videos,Go Go Go Who's Next?,Hip Hop Harry,21,Go Go Go Who's Next?,35,0.95,0.738,-9.504,0,10,0.323,0.113,0.000209,0.112,0.568,104.998,4,188735,4,188735,4,188735
2020,12 videos,No Role Modelz,J. Cole,84,2014 Forest Hills Drive,87,0.69,0.521,-8.492,0,10,0.339,0.324,0,0.0534,0.494,100.028,4,292799,4,292799,4,292799
2020,78.4K videos,Addison Rae,The Kid LAROI,83,Addison Rae,59,0.901,0.49,-9.099,0,5,0.129,0.0155,0,0.109,0.397,135.015,4,163574,4,163574,4,163574
2020,219.3K videos,WHATS POPPIN,Jack Harlow,84,Sweet Action,77,0.923,0.604,-6.671,0,11,0.245,0.017,0,0.272,0.826,145.062,4,139741,4,139741,4,139741
2020,57.8K videos,Cheryl,Yung Gravy,75,Cheryl,62,0.801,0.698,-8.998,0,0,0.33,0.0477,1.46E-06,0.184,0.502,76.5,4,169020,4,169020,4,169020
2020,16 videos,Ultralight Beam,Kanye West,90,The Life Of Pablo,70,0.592,0.403,-8.768,0,0,0.414,0.62,0,0.54,0.391,105.169,4,320680,4,320680,4,320680
2020,206.3K videos,Mr. Clean,Yung Gravy,75,Snow Cougar,72,0.758,0.701,-6.053,1,9,0.162,0.685,6.22E-06,0.114,0.626,106.74,4,211150,4,211150,4,211150
2020,47K videos,feel something,Bea Miller,68,feel something,71,0.74,0.415,-8.914,1,0,0.0707,0.242,0.000156,0.319,0.156,136.029,4,180161,4,180161,4,180161
2020,87.5K videos,Rodeo,Lil Nas X,81,7 EP,68,0.706,0.679,-5.614,1,9,0.0324,0.139,6.98E-05,0.465,0.657,140.081,4,158707,4,158707,4,158707
2020,598.4K videos,Then Leave (feat. Queendom Come),BeatKing,49,Then Leave (feat. Queendom Come),57,0.912,0.568,-6.107,1,2,0.476,0.0656,0.000105,0.0521,0.491,140.968,4,151520,4,151520,4,151520
2020,2034 videos,I Wanna Love You,Akon,79,Konvicted (Complete Edition),64,0.863,0.501,-8.753,0,9,0.0433,0.0164,0,0.272,0.357,99.994,4,246765,4,246765,4,246765
2020,2933 videos,Everybody Talks,Neon Trees,66,Picture Show,79,0.471,0.924,-3.906,1,8,0.0586,0.00301,0,0.313,0.725,154.961,4,177280,4,177280,4,177280
2020,23.9K videos,Can't Leave 'Em Alone (feat. 50 Cent),Ciara,68,The Evolution,61,0.527,0.696,-6.015,0,1,0.361,0.209,0,0.0516,0.499,100.614,4,244760,4,244760,4,244760
2020,174 videos,Moment 4 Life,Nicki Minaj,85,Pink Friday (Complete Edition),52,0.68,0.881,-3.883,1,11,0.237,0.406,0,0.242,0.386,97.941,4,279307,4,279307,4,279307
2020,22.5K videos,We R Who We R,Kesha,76,Cannibal (Expanded Edition),72,0.736,0.817,-4.9,1,8,0.0407,0.00987,0.00167,0.117,0.653,119.95,4,204760,4,204760,4,204760
2020,9568 videos,Give Your Heart a Break,Demi Lovato,79,Unbroken,70,0.651,0.695,-3.218,1,6,0.0487,0.23,0,0.144,0.569,123.008,4,205347,4,205347,4,205347
2020,24.4K videos,Lucky,Britney Spears,78,Oops!... I Did It Again,66,0.765,0.791,-5.707,1,8,0.0317,0.262,0.000154,0.0669,0.966,95.026,4,206227,4,206227,4,206227
2020,0,Buttons,The Pussycat Dolls,68,PCD,65,0.57,0.821,-4.38,1,2,0.267,0.178,0,0.289,0.408,210.857,4,225560,4,225560,4,225560
2020,1152 videos,Get Busy,Sean Paul,79,Dutty Rock,74,0.735,0.824,-4.143,0,10,0.036,0.615,0,0.158,0.726,100.202,4,211666,4,211666,4,211666
2020,664.6K videos,ROCKSTAR (feat. Roddy Ricch),DaBaby,82,BLAME IT ON BABY,80,0.746,0.69,-7.956,1,11,0.164,0.247,0,0.101,0.497,89.977,4,181733,4,181733,4,181733
2020,144.6K videos,Who Says,Selena Gomez & The Scene,67,When The Sun Goes Down,76,0.682,0.927,-2.915,1,4,0.0479,0.0843,0,0.149,0.744,101.019,4,195613,4,195613,4,195613
2020,1.2M videos,Crystal Dolphin,Engelwood,50,Crust FM,60,0.558,0.776,-6.868,1,9,0.179,0.33,0.000445,0.41,0.247,128.064,4,114660,4,114660,4,114660
2019,137.4K videos,Shake It,Metro Station,53,Metro Station,68,0.618,0.955,-3.836,1,4,0.0798,0.00221,3.09E-06,0.486,0.79,150.034,4,179947,4,179947,4,179947
2019,1.2M videos,Chinese New Year,SALES,61,SALES - EP,53,0.744,0.845,-7.422,0,4,0.253,0.759,0.232,0.1,0.749,75.221,4,160000,4,160000,4,160000
2019,844 videos,Baby I'm Yours,Breakbot,57,By Your Side,69,0.829,0.792,-3.755,0,2,0.0668,0.726,5.83E-06,0.122,0.758,118.05,4,215507,4,215507,4,215507
2019,1.4M videos,The Git Up,Blanco Brown,60,The Git Up,2,0.847,0.678,-8.635,1,9,0.109,0.0669,0,0.274,0.811,97.984,4,200594,4,200594,4,200594
2019,5121 videos,Say Hey (I Love You),Michael Franti & Spearhead,58,All Rebel Rockers,0,0.738,0.983,-4.374,0,5,0.0855,0.038,5.93E-06,0.183,0.957,92.998,4,235760,4,235760,4,235760
2019,1758 videos,Falling for U,Peachy!,57,Falling for U,1,0.516,0.358,-12.018,0,8,0.424,0.743,1.30E-06,0.0813,0.397,79.509,4,124000,4,124000,4,124000
2019,6993 videos,Shooting Stars,Bag Raiders,53,Bag Raiders (Deluxe),0,0.649,0.716,-6.232,1,11,0.0445,0.0879,0.03,0.0824,0.503,124.968,4,235813,4,235813,4,235813
2019,2.6M videos,fast,Sueco,65,fast,0,0.877,0.503,-10.269,0,7,0.22,0.164,0.0132,0.102,0.529,100.069,4,144000,4,144000,4,144000
2019,70.3K videos,On A Roll,Ashley O,43,On A Roll,58,0.736,0.81,-6.354,1,5,0.0906,0.077,0,0.0523,0.387,125.011,4,154448,4,154448,4,154448
2019,101.4K videos,Good Girls Bad Guys,Falling In Reverse,70,The Drug In Me Is You,64,0.474,0.948,-2.592,1,3,0.122,0.0223,0,0.43,0.611,146.46,4,195373,4,195373,4,195373
2019,589 videos,Just Did a Bad Thing,Bill Wurtz,43,Just Did a Bad Thing,43,0.754,0.526,-12.96,1,1,0.0435,0.00261,0.466,0.113,0.716,117.051,4,167180,4,167180,4,167180
2019,0,Wait a Minute!,WILLOW,76,ARDIPITHECUS,86,0.764,0.705,-5.279,0,3,0.0278,0.0371,1.94E-05,0.0943,0.672,101.003,4,196520,4,196520,4,196520
2019,4.9M videos,"Spooky, Scary Skeletons",Andrew Gold,49,Halloween Howls: Fun & Scary Music,50,0.806,0.447,-10.181,1,7,0.0461,0.27,3.70E-06,0.335,0.914,77.033,5,127627,5,127627,5,127627
2019,4653 videos,"Livin' in the Sunlight, Lovin' in the Moon Light",Tiny Tim,41,God Bless Tiny Tim,51,0.603,0.276,-19.238,1,4,0.0871,0.911,0.00237,0.484,0.86,99.561,4,125933,4,125933,4,125933
2019,230 videos,Tell Me Something I Don't Know - Soundtrack,Selena Gomez,80,Another Cinderella Story (Original Motion Picture Soundtrack),56,0.611,0.936,-3.697,0,7,0.11,0.0309,0,0.12,0.697,144.901,4,201427,4,201427,4,201427
2019,1.3M videos,STUPID (feat. Yung Baby Tate),Ashnikko,69,"Hi, It's Me",70,0.772,0.637,-6.881,1,2,0.114,0.00459,0,0.0778,0.54,149.906,4,167317,4,167317,4,167317
2019,18.7K videos,Beef FloMix,Flo Milli,67,Beef FloMix,53,0.857,0.575,-8.36,1,7,0.221,0.239,0,0.293,0.901,116.993,4,147692,4,147692,4,147692
2019,154.6K videos,Prom Queen,Beach Bunny,70,Prom Queen,80,0.528,0.797,-7.487,1,4,0.0485,0.000391,0.011,0.14,0.751,143.785,4,136562,4,136562,4,136562
2019,783.3K videos,Don't Lose Ur Head,SIX,61,Six: The Musical (Studio Cast Recording),66,0.859,0.605,-7.635,0,7,0.357,0.251,0,0.132,0.722,82.91,4,245303,4,245303,4,245303
2019,12.7K videos,"Legs (From ""RuPaul's Drag Race 8"")",Lucian Piane,32,"Legs (From ""RuPaul's Drag Race 8"")",44,0.9,0.72,-5.486,0,5,0.232,0.00502,6.26E-06,0.543,0.749,122.994,4,106364,4,106364,4,106364
2019,10.6M videos,Woah (feat. D3Mstreet),KRYPTO9095,39,Woah (feat. D3Mstreet),56,0.888,0.522,-8.936,1,1,0.43,0.00739,0,0.0452,0.623,144.011,4,123373,4,123373,4,123373
2019,192.9K videos,Steppin',Supa Dupa Humble,38,Steppin',55,0.85,0.58,-4.502,1,1,0.104,0.000404,0.0821,0.0714,0.12,160.055,4,145253,4,145253,4,145253
2019,470.6K videos,Hungry Hippo,Tierra Whack,58,Whack World,57,0.893,0.61,-5.691,0,4,0.0488,0.0227,0.00744,0.102,0.778,136.64,4,60000,4,60000,4,60000
2019,16.3K videos,I'm Sorry,Swell,47,Theres Still Us,0,0.944,0.541,-9.61,0,6,0.166,0.0879,0.000119,0.033,0.724,134.942,4,157333,4,157333,4,157333
2019,513.6K videos,Vibin',Kesh Kesh,27,Vibin',41,0.686,0.805,-6.816,0,11,0.154,0.00478,1.09E-06,0.0887,0.289,130.981,4,154567,4,154567,4,154567
2019,50 videos,Fly Me To The Moon (In Other Words),Frank Sinatra,74,Sinatra/Basie: The Complete Reprise Studio Recordings,71,0.668,0.26,-14.256,1,7,0.0523,0.453,0,0.0621,0.368,119.416,4,147000,4,147000,4,147000
2019,394.2K videos,Yellow Hearts,Ant Saunders,52,Yellow Hearts,0,0.866,0.399,-10.938,1,7,0.0745,0.117,0,0.0689,0.713,129.047,4,223256,4,223256,4,223256
2019,826K videos,Old Town Road,Lil Nas X,81,7 EP,76,0.907,0.53,-6.112,1,1,0.127,0.0578,2.23E-06,0.101,0.507,135.998,4,113000,4,113000,4,113000
2019,8529 videos,I Don't Mind (feat. Juicy J),Usher,78,I Don't Mind (feat. Juicy J),67,0.87,0.464,-8.337,1,4,0.178,0.205,0,0.0902,0.457,112.974,4,251989,4,251989,4,251989
2019,1.1M videos,ROXANNE,Arizona Zervas,66,ROXANNE,78,0.621,0.601,-5.616,0,6,0.148,0.0522,0,0.46,0.457,116.735,5,163636,5,163636,5,163636
2019,19 videos,American Boy,Estelle,65,Shine,78,0.727,0.729,-2.99,1,0,0.326,0.171,0,0.07,0.512,117.932,4,284733,4,284733,4,284733
2019,140.4K videos,Beggin (original version),Madcon,61,So Dark The Con Of Man,70,0.715,0.8,-5.144,0,4,0.057,0.0271,0,0.0648,0.445,129.023,4,216147,4,216147,4,216147
2019,15K videos,Put Your Head on My Shoulder,Paul Anka,59,Sings His Favorites,63,0.549,0.433,-8.526,1,7,0.0327,0.906,0.0108,0.0774,0.486,116.068,3,155080,3,155080,3,155080
2019,431.8K videos,prom dress,mxmtoon,67,the masquerade,73,0.56,0.674,-6.048,1,10,0.0446,0.698,0,0.123,0.421,119.942,4,197933,4,197933,4,197933
2019,566.5K videos,Criminal,Britney Spears,78,Femme Fatale (Deluxe Version),71,0.696,0.734,-5.294,1,7,0.0298,0.0485,0,0.183,0.711,107.987,4,225080,4,225080,4,225080
2019,4682 videos,Runway,Stunna Girl,45,YKWTFGO,47,0.638,0.912,-3.3,1,1,0.474,0.0155,0,0.234,0.725,190.178,4,152464,4,152464,4,152464
2019,83.2K videos,It's The Hard-Knock Life,Quvenzhané Wallis,45,Annie (Original Motion Picture Soundtrack),53,0.738,0.841,-5.352,1,9,0.0924,0.0452,0.0105,0.03,0.836,163.913,4,130467,4,130467,4,130467
2019,62.9K videos,Faucet Failure,Ski Mask The Slump God,75,STOKELEY,75,0.935,0.552,-9.373,0,10,0.335,0.111,0,0.0952,0.615,99.993,4,145627,4,145627,4,145627
2019,1.3M videos,Buttercup,Jack Stauber,62,Pop Food,72,0.705,0.373,-9.066,1,7,0.0384,0.723,0.81,0.289,0.551,120.046,4,208026,4,208026,4,208026
2019,1086 videos,Hey Julie! (feat. Lil Yachty),KYLE,65,Light of Mine (Deluxe),55,0.803,0.499,-5.932,1,11,0.306,0.0363,3.46E-06,0.129,0.749,161.042,4,156637,4,156637,4,156637
2019,10.6K videos,Uno,Ambjaay,41,Uno,56,0.978,0.477,-8.159,1,8,0.155,0.000143,0,0.133,0.196,110.002,4,109091,4,109091,4,109091
2019,1 videos,Tunnel of Love,ilyTOMMY,61,Tunnel of Love,58,0.683,0.636,-12.096,0,7,0.0978,0.302,0.498,0.0972,0.615,160.012,4,142365,4,142365,4,142365
2019,69.8K videos,Walk Man,Tiny Meat Gang,52,Walk Man,59,0.928,0.696,-4.972,0,4,0.0866,0.331,0.000119,0.121,0.396,94.994,4,165938,4,165938,4,165938
2019,42.1K videos,CRACKHEAD,iLOVEFRiDAY,42,CRACKHEAD,31,0.746,0.419,-9.083,1,5,0.478,0.0828,0.00457,0.561,0.421,145.059,4,43427,4,43427,4,43427
2019,3466 videos,Fake ID,Riton,68,Foreign Ororo (Special Edition),63,0.746,0.862,-6.11,1,8,0.0776,0.21,0.0363,0.225,0.604,122.011,4,246970,4,246970,4,246970
2019,1.9M videos,Wasabi,Little Mix,77,LM5 (Deluxe),66,0.847,0.656,-4.976,1,2,0.115,0.00451,0.000854,0.143,0.234,114.001,4,154787,4,154787,4,154787
2019,391.8K videos,ALL IN,ZaeHD & CEO,37,HighDefGang Vol.1,44,0.895,0.394,-8.8,1,1,0.407,0.000686,0,0.239,0.491,141.008,4,206733,4,206733,4,206733
2019,1.8M videos,Lalala,Y2K,63,Lalala,75,0.843,0.39,-7.899,1,2,0.0846,0.178,0,0.137,0.495,129.972,4,160627,4,160627,4,160627
2019,732 videos,Womp Womp,Valee,46,Womp Womp,56,0.877,0.558,-4.896,1,1,0.342,0.066,0,0.0745,0.493,157.027,4,226533,4,226533,4,226533
2019,234.2K videos,Shop,Toby Fox,70,UNDERTALE Soundtrack,1,0.696,0.301,-12.647,1,8,0.032,0.984,0.624,0.17,0.848,154.929,4,50274,4,50274,4,50274
2019,1 videos,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God),DJ Scheme,62,Preseason EP,54,0.949,0.425,-7.393,1,5,0.224,0.0295,0,0.106,0.621,124.927,4,135023,4,135023,4,135023
2019,6802 videos,Ghost Duet,Louie Zong,52,Ghost Duet,58,0.707,0.234,-16.523,1,7,0.0864,0.96,0.861,0.124,0.611,78.036,3,60004,3,60004,3,60004
2019,75.5K videos,Boys,Lizzo,81,Cuz I Love You (Deluxe),40,0.892,0.588,-4.287,0,1,0.11,0.00319,0.000162,0.0498,0.753,120.042,4,172630,4,172630,4,172630
2019,2.2M videos,Mia Khalifa,iLOVEFRiDAY,42,Mia Khalifa,60,0.812,0.525,-8.798,1,1,0.124,0.255,0,0.325,0.564,145.016,4,177133,4,177133,4,177133
2019,269K videos,Buff Baby,tobi lou,61,tobi lou and the Loop - EP,59,0.734,0.765,-6.047,1,5,0.0571,0.243,0,0.101,0.512,156.04,4,215385,4,215385,4,215385
2019,153.5K videos,Marlboro Nights,Lonely God,59,Marlboro Nights,75,0.466,0.823,-6.635,1,2,0.311,0.00237,0.000321,0.332,0.782,175.797,4,68523,4,68523,4,68523
2019,149.8K videos,Pumpkins scream in the dead of night,Savage Ga$p,59,Pumpkins scream in the dead of night,0,0.811,0.577,-5.997,1,1,0.439,0.14,0,0.0817,0.455,171.092,4,148140,4,148140,4,148140
2019,364K videos,Dissolve,Absofacto,56,Thousand Peaces,68,0.688,0.582,-10.668,0,6,0.0542,0.23,0.000157,0.0663,0.872,85.486,4,224661,4,224661,4,224661
2019,122 videos,Flamingo,Kero Kero Bonito,56,Flamingo,58,0.788,0.49,-6.287,1,8,0.511,0.313,0,0.0968,0.79,177.865,4,197528,4,197528,4,197528
2019,382.1K videos,Who R U,Jufu,31,Who R U,35,0.925,0.337,-13.445,1,1,0.41,0.0135,0,0.065,0.529,91.478,4,124613,4,124613,4,124613
2019,130K videos,Needs,Verzache,61,Needs,68,0.813,0.601,-7.552,0,11,0.116,0.189,0.0002,0.426,0.855,118.981,4,177479,4,177479,4,177479
2019,1.6M videos,Make You Mine,PUBLIC,61,Make You Mine,77,0.606,0.799,-4.452,1,9,0.0261,0.0128,0,0.15,0.638,103.014,4,232907,4,232907,4,232907
2019,10.8K videos,U Was At The Club (Bottoms Up),The Boyboy West Coast,32,U Was At The Club (Bottoms Up),50,0.845,0.791,-3.674,1,3,0.161,0.0186,0.107,0.0957,0.843,117.987,4,196400,4,196400,4,196400
2019,26.6K filmy,"Go Loko (feat. Tyga, Jon Z)",YG,75,4REAL 4REAL,67,0.88,0.67,-5.177,1,2,0.0468,0.325,4.17E-06,0.0662,0.131,101.008,4,299227,4,299227,4,299227
2019,310.2K videos,Crush,Tessa Violet,56,Bad Ideas,0,0.912,0.401,-9.536,1,1,0.0856,0.03,0.000141,0.08,0.82,135.995,4,215832,4,215832,4,215832
2019,163.2K videos,Asshole,hooligan chase,43,Asshole,56,0.748,0.802,-6.271,1,5,0.113,0.595,0.000678,0.113,0.874,159.984,4,156078,4,156078,4,156078
2019,46K videos,Big And Chunky,will.i.am,72,Madagascar: Escape 2 Africa (Music From The Motion Picture),61,0.965,0.783,-6.898,0,6,0.098,0.141,0.000231,0.109,0.863,119.94,4,201640,4,201640,4,201640
2019,64 videos,Gm Say It Back,Killua the Pilgrim,16,Gm Say It Back,31,0.689,0.405,-12.525,1,8,0.171,0.733,4.80E-05,0.54,0.423,77.54,4,102792,4,102792,4,102792
2019,553.4K videos,Un Poco Loco,Anthony Gonzalez,55,Coco (Original Motion Picture Soundtrack),69,0.62,0.496,-7.509,1,7,0.133,0.597,1.36E-05,0.322,0.636,126.032,4,112205,4,112205,4,112205
2019,217.4K videos,Liar,BigKlit,38,Liar,50,0.883,0.492,-12.118,1,7,0.354,0.339,0,0.166,0.59,94.959,4,146526,4,146526,4,146526
2019,235.7K videos,Truth Hurts,Lizzo,81,Cuz I Love You (Deluxe),63,0.715,0.624,-3.046,0,4,0.114,0.11,0,0.123,0.412,158.087,4,173325,4,173325,4,173325
2019,1420 videos,"Galactic Mermaid (From ""Carole & Tuesday"")",Kuraiinu,42,"Galactic Mermaid (From ""Carole & Tuesday"")",0,0.621,0.446,-4.653,1,7,0.0384,0.736,0,0.613,0.97,108.727,4,45424,4,45424,4,45424
2019,1848 videos,"Jump Up, Super Star!",VGR,50,"Jump Up, Super Star!",52,0.619,0.858,-2.312,1,8,0.223,0.029,0,0.164,0.588,104.753,4,241452,4,241452,4,241452
2019,465.3K videos,It's You,Ali Gatie,70,YOU,79,0.732,0.463,-6.972,0,11,0.0287,0.374,0,0.194,0.397,95.971,4,212607,4,212607,4,212607
2019,321.8K videos,we fell in love in october,girl in red,75,we fell in love in october / forget her,82,0.566,0.366,-12.808,1,7,0.028,0.113,0.181,0.155,0.237,129.959,4,184154,4,184154,4,184154
2019,373K videos,Cash Shit (feat. DaBaby),Megan Thee Stallion,82,Fever,67,0.921,0.635,-4.904,1,1,0.416,0.0218,0,0.0946,0.549,130.028,4,192540,4,192540,4,192540
2019,7664 videos,Gordon Ramsay,HL Wave,27,Gordon Ramsay,45,0.883,0.732,-7.133,0,10,0.343,0.0207,0,0.199,0.808,74.984,4,141150,4,141150,4,141150
2019,483.7K videos,Sunshine,Ant Beale,43,No Rain No Flowers,61,0.762,0.624,-6.299,1,3,0.0951,0.0942,0,0.115,0.488,149.95,4,181543,4,181543,4,181543
2019,499.7K videos,Smack a Bitch,Rico Nasty,67,Smack a Bitch,61,0.703,0.7,-2.417,1,2,0.221,0.0055,0,0.115,0.34,169.861,4,138353,4,138353,4,138353
2019,103.4K videos,New Flesh,Current Joys,66,Wild Heart,3,0.62,0.594,-16.066,1,9,0.0383,0.887,0.5,0.0917,0.698,165.861,4,167987,4,167987,4,167987
2019,0,Wii Shop - Instrumental,Iceboy Ben,36,Wii Shop,43,0.76,0.516,-10.881,1,0,0.0694,0.000192,0.904,0.109,0.829,148.272,4,96968,4,96968,4,96968
2019,26.3K videos,Wannabe,why mona,55,Wannabe,72,0.578,0.724,-7.02,0,6,0.0865,0.192,2.38E-05,0.235,0.465,169.827,4,217412,4,217412,4,217412
2019,1M videos,Shh,Young Fanatic,44,Shh,0,0.758,0.716,-7.703,0,4,0.253,0.622,0.000402,0.281,0.964,170.14,4,120054,4,120054,4,120054
2019,29.5K videos,Walk,Comethazine,63,Bawskee,1,0.831,0.795,-6.186,1,1,0.264,0.221,0,0.291,0.744,160.063,4,96064,4,96064,4,96064
2019,385.6K videos,Ransom,Lil Tecca,77,We Love You Tecca,78,0.745,0.642,-6.257,0,7,0.287,0.0204,0,0.0658,0.226,179.974,4,131240,4,131240,4,131240
2019,220.6K videos,Panini,Lil Nas X,81,Panini,70,0.703,0.594,-6.146,0,5,0.0752,0.342,0,0.123,0.475,153.848,4,114893,4,114893,4,114893
2019,873 videos,You Reposted in the Wrong Neighborhood I Glue70 Mashup,Shokk,42,You Reposted in the Wrong Neighborhood I Glue70 Mashup,60,0.805,0.643,-13.912,1,10,0.232,0.41,0,0.606,0.927,104.047,4,196642,4,196642,4,196642
2019,1.1M videos,My Type,Saweetie,73,ICY,70,0.899,0.811,-6.294,1,2,0.258,0.000677,0,0.0672,0.587,105.038,4,126446,4,126446,4,126446
2019,3396 videos,Mr. Sandman,The Chordettes,52,The Chordettes,50,0.626,0.535,-4.441,1,9,0.0443,0.85,0,0.0561,0.671,108.804,4,144200,4,144200,4,144200
2019,852.6K videos,Take Your Man,Mahogany Lox,38,Take Your Man,54,0.934,0.658,-8.052,1,0,0.108,0.411,0.000738,0.0809,0.344,110.015,4,117363,4,117363,4,117363
2019,7746 videos,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],Getter Jaani,42,Rockefeller Street (New Nightcore) [#Rockefellerstreet Remix],59,0.659,0.936,-3.519,1,2,0.0606,0.283,0.0207,0.192,0.884,161.983,4,155009,4,155009,4,155009
2019,0,Midnight City,M83,69,"Hurry Up, We're Dreaming",0,0.507,0.729,-5.399,0,11,0.0393,0.0182,1.40E-06,0.0658,0.272,105.013,4,243960,4,243960,4,243960
2019,1.7M videos,Be Gone Thot!,LIL MAYO,34,Be Gone Thot!,42,0.922,0.451,-5.989,1,2,0.12,0.0142,4.74E-05,0.169,0.457,120.045,4,73000,4,73000,4,73000
2019,1.4M videos,Eyes. Lips. Face.,iLL Wayno,26,Eyes. Lips. Face.,0,0.88,0.73,-7.008,1,6,0.181,0.0365,6.33E-06,0.232,0.86,159.957,4,139500,4,139500,4,139500
2019,246K videos,The Muffin Song (asdfmovie),The Gregory Brothers,61,The Muffin Song (asdfmovie),59,0.911,0.842,-4.845,1,10,0.0922,0.205,1.48E-05,0.115,0.578,112.016,4,187046,4,187046,4,187046
2019,254.9K videos,Becky,Championxiii,39,Champion Status,46,0.934,0.439,-9.564,0,4,0.338,0.00506,0,0.092,0.289,140.022,4,118776,4,118776,4,118776
2019,286.4K videos,7 rings,Ariana Grande,87,7 rings,1,0.725,0.321,-10.744,0,1,0.323,0.578,0,0.0884,0.319,70.142,4,178640,4,178640,4,178640
2019,357.1K videos,I Don't Care (with Justin Bieber),Ed Sheeran,90,I Don't Care (with Justin Bieber),78,0.798,0.675,-5.041,1,6,0.0442,0.0912,0,0.0894,0.842,101.956,4,219947,4,219947,4,219947
2019,4697 videos,I Love It (& Lil Pump),Kanye West,90,I Love It,72,0.901,0.522,-8.304,1,2,0.33,0.0114,0,0.259,0.329,104.053,4,127947,4,127947,4,127947
2019,1.8M videos,Ride It,Regard,71,Ride It,81,0.88,0.751,-4.258,0,7,0.0874,0.177,6.43E-05,0.106,0.884,117.948,4,157606,4,157606,4,157606
2019,231.2K videos,Never Ending Story,Gaten Matarazzo,57,"Stranger Things: Soundtrack from the Netflix Original Series, Season 3",75,0.438,0.489,-11.568,1,0,0.0465,0.0103,1.22E-05,0.442,0.182,136.077,3,125480,3,125480,3,125480
2019,18.1K videos,You Make My Dreams (Come True),Daryl Hall & John Oates,70,Voices,77,0.751,0.501,-12.151,1,5,0.0551,0.234,0.112,0.0467,0.902,167.057,4,190627,4,190627,4,190627
2019,59.1K videos,Indigo,88rising,68,Indigo,52,0.819,0.664,-5.612,1,7,0.0828,0.0958,1.75E-06,0.263,0.71,144.988,4,173473,4,173473,4,173473
2019,1.2M videos,Crystal Dolphin,Engelwood,50,Crust Fm,0,0.567,0.687,-9.041,0,1,0.125,0.36,0.00293,0.474,0.396,128.201,4,115518,4,115518,4,115518
2019,5129 videos,Ophelia,The Lumineers,76,Cleopatra (Deluxe),54,0.664,0.573,-6.519,1,5,0.0277,0.613,0.000363,0.0857,0.566,76.023,4,160097,4,160097,4,160097
2019,0,Oh No!,MARINA,73,The Family Jewels,72,0.77,0.896,-3.971,1,0,0.039,0.0539,0,0.243,0.964,126.999,4,182587,4,182587,4,182587
2019,3547 videos,Disturbia,Rihanna,87,Good Girl Gone Bad: Reloaded,76,0.707,0.813,-4.515,0,11,0.0571,0.0863,0,0.168,0.722,124.921,4,238627,4,238627,4,238627
2019,6295 videos,ok boomer (feat. Jed Will),Peter Kuli,31,ok boomer,36,0.913,0.518,-2.317,1,1,0.416,0.092,0,0.071,0.594,129.896,4,132923,4,132923,4,132923
2019,5281 videos,Corduroy Dreams,Rex Orange County,79,Bcos U Will Never B Free,73,0.608,0.305,-14.037,1,4,0.053,0.653,0,0.103,0.222,113.818,4,206975,4,206975,4,206975
2019,0,Birthday Suit,Cosmo Sheldrake,53,The Much Much How How and I,0,0.69,0.574,-8.109,1,8,0.231,0.837,9.48E-05,0.121,0.522,62.619,4,80407,4,80407,4,80407
2019,233 videos,All You Wanna Do,SIX,61,Six: The Musical (Studio Cast Recording),63,0.738,0.532,-7.967,0,11,0.187,0.302,0,0.0855,0.596,143.991,4,410089,4,410089,4,410089
2019,2.2M videos,Falling,Trevor Daniel,65,Falling,15,0.785,0.431,-8.756,0,10,0.0364,0.123,0,0.0887,0.236,127.085,4,159382,4,159382,4,159382
2019,3.2M videos,Candy,Doja Cat,88,Amala,71,0.689,0.516,-5.857,1,8,0.0444,0.513,0,0.163,0.209,124.876,4,190920,4,190920,4,190920
